Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description	Keywords
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/community-development/inclusive-growth/considerations-in-deploying-arpa-funds-for-childcare	200	ok	text/html		Facebook		4	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Finclusive-growth%2Fconsiderations-in-deploying-arpa-funds-for-childcare&text=Considerations in Deploying ARPA Funds for Childcare	200	ok	text/plain	196	Twitter		4	1	1	tsa_b		00:00.047	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Finclusive-growth%2Fconsiderations-in-deploying-arpa-funds-for-childcare&title=Considerations in Deploying ARPA Funds for Childcare	200	ok			LinkedIn		4	1	1			00:00.046	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/community-development/reports/arpa_childcare_brief_final.pdf	200	ok	application/pdf	3416789	Download	14.07.2021  21:03:28	4		1			00:02.230	utf-8		
https://www.atlantafed.org/-/media/documents/community-development/publications/special/200826-childcare-funding-and-policy-considerations-in-response-to-covid-19/childcare-funding-and-policy-considerations-in-response-to-covid-19.pdf	200	ok	application/pdf	1196370	Briefing on Childcare Funding and Policy Considerations in Response to COVID-19	10.09.2020  15:47:58	4		1			00:00.327	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fthe-economy%252Fregional-economics%252Ffast-locations-and-slowing-labor-mobility&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		5		1			00:00.187	utf-8		
https://fluent.fedezfile.org/hc/p/terms	200	ok	text/html		redir		5	1	1	cloudflare		00:00.203	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/survey-of-professional-forecasters/data-files/files/individual_rr2_tbill_cpi.xlsx?la=en&hash=878B53A91D423E131DE04A31F3CC5C6D	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	291265	Individual Responses	11.05.2023  19:25:07	5		1			00:02.634	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/survey-of-professional-forecasters/data-files/files/mean_rr2_tbill_cpi.xlsx?la=en&hash=92BFEED91CED4D7619359856ACFCAD88	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	12891	Mean Responses	11.05.2023  19:27:34	5		1			00:02.020	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/survey-of-professional-forecasters/data-files/files/median_rr2_tbill_cpi.xlsx?la=en&hash=6A0224F8F6FDBD2096020CEE0E1A855A	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	12157	Median Responses	11.05.2023  19:29:08	5		1			00:03.108	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/survey-of-professional-forecasters/data-files/files/dispersion_rr2_tbill_cpi.xlsx?la=en&hash=E735FA5860DC6D60FA2FCC60BF3D198A	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	22610	Measures of Cross-Sectional Forecast Dispersion	11.05.2023  19:26:05	5		1			00:02.712	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/surveys-and-data/rr2_tbill_cpi	200	ok	text/html		Facebook		5	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Frr2_tbill_cpi&text=3-Month Treasury Bill Deflated by Next-Quarter CPI Inflation (RR2_TBILL_CPI)	200	ok	text/plain	189	Twitter		5	1	1	tsa_b		00:00.109	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Frr2_tbill_cpi&title=3-Month Treasury Bill Deflated by Next-Quarter CPI Inflation (RR2_TBILL_CPI)	200	ok			LinkedIn		5	1	1			00:00.094	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Fcpi	200	ok	text/html		redir		7	1	1			00:00.174	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Faging-and-the-real-interest-rate-in-japan-a-labor-market-channel&text=Aging%20and%20the%20Real%20Interest%20Rate%20in%20Japan:%20A%20Labor%20Market%20Channel	200	ok	text/plain	213	redir		5		1	tsa_b		00:00.094	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/xlsx/routputqvqd.xlsx?la=en&hash=33BCFABC01F5579AECBBFC39447EC6C9	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	221341	Vintages 1965:Q4 to present	26.05.2023  15:06:37	6		1			00:01.860	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/xlsx/routputmvqd.xlsx?la=en&hash=403C8B9FD72B33F83C1EE5C59D015C86	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	629426	Vintages 1965:M11 to present	26.05.2023  15:06:37	6		1			00:02.623	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/routput/specific_documentation_routput.pdf?la=en&hash=0EC2CDEFC5F6665B9C26409437A20ACD	200	ok	application/pdf	24572	Specific notes on data collected for real GNP/GDP	30.12.2014  20:07:33	6		1			00:02.694	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/surveys-and-data/real-time-data-research/routput	200	ok	text/html		Facebook		6	1	1			00:00.140	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Froutput&text=Data Files - Real-Time Data Set (ROUTPUT)	200	ok	text/plain	173	Twitter		6	1	1	tsa_b		00:00.047	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Froutput&title=Data Files - Real-Time Data Set (ROUTPUT)	200	ok			LinkedIn		6	1	1			00:00.062	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fregional-economics%2Fbarriers-blockages-and-blacktop&text=Barriers,%20Blockages,%20and%20Blacktop:%20When%20Freeways%20Traverse%20Metropolitan%20Areas,%20Urban%20Neighborhoods%20Often%20Face%20Negative%20Consequences	200	ok	text/plain	237	redir		5		1	tsa_b		00:00.109	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Fngdp&text=Data%20Files%20-%20Survey%20of%20Professional%20Forecasters%20(NGDP)	200	ok	text/plain	167	redir		6		1	tsa_b		00:00.094	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fconsumer-credit%2Fprior-fraud-exposure-and-precautionary-credit-market-behavior	200	ok	text/html		redir		4	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Facknowledgements-rtds&text=Acknowledgments:%20Real-Time%20Data%20Set%20for%20Macroeconomists	200	ok	text/plain	187	redir		5		1	tsa_b		00:00.094	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fhousing-and-neighborhoods%2Feffects-of-gentrification-on-homeowners-evidence-from-a-natural-experiment	200	ok	text/html		redir		5	1	1			00:00.081	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/content/the-economy/the-economy/apr-credit-cards/subsectionbanner-apr-credit-cards.jpg	200	ok	image/jpeg	255226	A person holds three credit cards in their hands.	02.05.2023  15:33:35	3		1			00:02.796	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/the-economy/banking-and-financial-markets/the-conundrum-of-zero-apr-an-analytical-framework	200	ok	text/html		Facebook		3	1	1			00:00.079	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fbanking-and-financial-markets%2Fthe-conundrum-of-zero-apr-an-analytical-framework&text=The Conundrum of Zero APR: An Analytical Framework	200	ok	text/plain	197	Twitter		3	1	1	tsa_b		00:00.190	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fbanking-and-financial-markets%2Fthe-conundrum-of-zero-apr-an-analytical-framework&title=The Conundrum of Zero APR: An Analytical Framework	200	ok			LinkedIn		3	1	1			00:00.094	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/working-papers/2023/wp23-06.pdf	200	ok	application/pdf	684256	Download	12.06.2023  17:42:31	3		1			00:02.330	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fcalendar-of-events%2Fshort-term-credentials-in-postsecondary-education-dynamics-returns-and-funding	200	ok	text/html		redir		5	1	1			00:00.173	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Fshrinkage-estimation-of-high-dimensional-factor-models-with-structural-instabilities&text=Shrinkage%20Estimation%20of%20High-Dimensional%20Factor%20Models%20with%20Structural%20Instabilities	200	ok	text/plain	222	redir		5		1	tsa_b		00:00.094	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/annual-report-2021-banner/subsectionbanner-ar-2021.jpg	200	ok	image/jpeg	300980	2021	18.04.2022  18:56:44	4		1			00:02.941	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/about-us/annual-report-2021	200	ok	text/html		Facebook		4	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2Fannual-report-2021&text=2021 Annual Report: Resilience and Recovery	200	ok	text/plain	155	Twitter		4	1	1	tsa_b		00:00.062	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fabout-us%2Fannual-report-2021&title=2021 Annual Report: Resilience and Recovery	200	ok			LinkedIn		4	1	1			00:00.093	utf-8		
https://www.philadelphiafed.org/about-us/presidents-letter-2021-annual-report	200	ok	text/html	17342	Error - 404		4	49	2			00:02.738	utf-8		
https://www.philadelphiafed.org/about-us/first-vice-presidents-letter-2021-annual-report	200	ok	text/html	29769	First Vice President's Letter: 2021 Annual Report		4	62	1			00:01.032	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/hubpage-2up-banking-meeting.jpg?h=196&w=628&hash=54F8B9468F9ECD4A88F1C01CDEC4DD28	200	ok	image/jpeg	30895	Three people wearing masks sitting around a table and looking at documents.	17.08.2022  11:52:33	4		1			00:02.304	utf-8		
https://www.philadelphiafed.org/the-economy/bank-policies-and-supervision/community-banks-helping-customers-get-back-on-track	200	ok	text/html	37304	Community Banks Helping Customers Get Back on Track		4	64	1			00:02.752	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/hubpage-2up-workingmom.jpg?h=196&w=628&hash=26C9995688891481307D3AD96AB7713D	200	ok	image/jpeg	48848	Woman working at home, looking at a piece of paper, holding a young child on her lap.	17.08.2022  11:50:38	4		1			00:02.330	utf-8		
https://www.philadelphiafed.org/the-economy/regional-economics/delving-into-data-connecting-with-consumers-to-paint-a-picture-of-economic-conditions	200	ok	text/html	36889	Delving into Data, Connecting with Consumers to Paint a Picture of Economic Conditions		3	72	2			00:02.734	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/hubpage-2up-keyhouseopen.jpg?h=196&w=628&hash=26F904BCADDD375A745ED8E00DD93BC3	200	ok	image/jpeg	26994	Open front door to a house with a key in the lock.	17.08.2022  11:49:31	4		1			00:00.079	utf-8		
https://www.philadelphiafed.org/banking/tracking-trends-in-the-evolving-mortgage-market	200	ok	text/html	38658	Tracking Trends in the Evolving Mortgage Market		4	74	1			00:04.940	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/hubpage-2up-family-moving-apt.jpg?h=196&w=628&hash=6FD6D561D5817966B6F502B57381E845	200	ok	image/jpeg	32832	Man and three children looking out of a window in a room with moving boxes stacked on the floor.	17.08.2022  11:53:24	4		1			00:02.078	utf-8		
https://www.philadelphiafed.org/banking/finding-relief-and-recovery-for-renters	200	ok	text/html	33766	Finding Relief and Recovery for Renters		4	67	1			00:02.725	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/hubpage-2up-shop-owner-opensign.jpg?h=196&w=628&hash=175C25AE9E3145FCA3BD71682D6C5426	200	ok	image/jpeg	47851	Woman looking out of a shop window, standing behind a sign that says “open.”	17.08.2022  11:49:07	4		1			00:02.489	utf-8		
https://www.philadelphiafed.org/community-development/a-small-business-ecosystem-that-works-for-everyone	200	ok	text/html	37371	A Small Business Ecosystem That Works for Everyone		4	66	1			00:01.890	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/pages/institutional/about-us/annual-report/annual-report-2021/hubpage-2up-virtualconference.jpg?h=196&w=628&hash=1ED938D22FB4970DA3186577154E702F	200	ok	image/jpeg	51546	Person wearing headphones and taking part in a video conference call on a laptop with nine other participants while a cat sits on the desk nearby.	17.08.2022  11:50:00	4		1			00:02.704	utf-8		
https://www.philadelphiafed.org/about-us/convening-in-new-ways-digital-events-draw-inclusive-crowds	200	ok	text/html	36547	Convening in New Ways: Digital Events Draw Inclusive Crowds		4	67	1			00:03.026	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/about-us/annual-reports/2021-annual-report/2021-annual-report-bod.pdf	200	ok	application/pdf	307929	Board of Directors	11.04.2022  13:48:43	4		1			00:02.557	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/about-us/annual-reports/2021-annual-report/2021-annual-report-cdiac.pdf	200	ok	application/pdf	397549	Community Depository Institutions Advisory Council	11.04.2022  13:48:43	4		1			00:01.822	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/about-us/annual-reports/2021-annual-report/2021-annual-report-ecac.pdf	200	ok	application/pdf	374053	Economic and Community Advisory Council	11.04.2022  13:48:43	4		1			00:03.497	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/about-us/annual-reports/2021-annual-report/2021-annual-report-management.pdf	200	ok	application/pdf	431061	Management Committee	11.04.2022  13:48:42	4		1			00:02.886	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/about-us/annual-reports/2021-annual-report/2021-annual-report-bank-officers.pdf	200	ok	application/pdf	108121	Additional Bank Officers	11.04.2022  13:48:42	4		1			00:02.987	utf-8		
https://www.philadelphiafed.org/about-us/financial-statements-2021-annual-report	200	ok	text/html	26178	Financial Statements: 2021 Annual Report		4	56	1			00:02.963	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Fimproving-gdp-measurement-a-measurement-error-perspective	200	ok	text/html		redir		5	1	1			00:00.078	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fbanking-and-financial-markets%2Fpead-txt-post-earnings-announcement-drift-using-text	200	ok	text/html		redir		5	1	1			00:00.085	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Frcbi	200	ok	text/html		redir		6	1	1			00:00.078	utf-8		
https://signup.e2ma.net/signup/1975120/1742863/	200	ok	text/html		redir		4		1	gunicorn/19.9.0		00:00.126	iso-8859-1		
https://www.philadelphiafed.org/-/media/frbp/assets/images/content/the-economy/the-economy/truck-driver/subsectionbanner-truck-driver.jpg	200	ok	image/jpeg	234280	Close-up of truck driver getting in his cab	28.07.2020  14:25:00	6		1			00:02.389	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/community-development/workforce-and-economic-development/identifying-opportunity-occupations-in-pennsylvania-new-jersey-and-delaware	200	ok	text/html		Facebook		6	1	1			00:00.077	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Fidentifying-opportunity-occupations-in-pennsylvania-new-jersey-and-delaware&text=Identifying Opportunity Occupations in Pennsylvania, New Jersey, and Delaware	200	ok	text/plain	226	Twitter		6	1	1	tsa_b		00:00.093	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Fidentifying-opportunity-occupations-in-pennsylvania-new-jersey-and-delaware&title=Identifying Opportunity Occupations in Pennsylvania, New Jersey, and Delaware	200	ok			LinkedIn		6	1	1			00:00.375	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/community-development/reports/identifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies/0915-identifying-opportunity-occupations-report-companion.pdf	200	ok	application/pdf	13805034	Download	18.11.2020  22:36:33	6		1			00:02.196	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Fmeasuring-employer-to-employer-reallocation	200	ok	text/html		redir		5	1	1			00:00.140	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/content/the-economy/the-economy/electrican/subsectionbanner-electrican.jpg	200	ok	image/jpeg	220654	Individual performing electrical work	28.07.2020  14:24:58	6		1			00:02.822	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/community-development/workforce-and-economic-development/identifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies	200	ok	text/html		Facebook		6	1	1			00:00.079	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Fidentifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies&text=Identifying Opportunity Occupations in the Nation's Largest Metropolitan Economies	200	ok	text/plain	227	Twitter		6	1	1	tsa_b		00:00.093	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2Fidentifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies&title=Identifying Opportunity Occupations in the Nation's Largest Metropolitan Economies	200	ok			LinkedIn		6	1	1			00:00.125	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/community-development/reports/identifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies/identifying_opportunity_occupations_report.pdf	200	ok	application/pdf	8655275	Download	20.05.2020  20:37:26	6		1			00:02.900	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/community-development/reports/identifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies/0915-identifying-opportunity-occupations-infographic.pdf	200	ok	application/pdf	3724581	Infographic	21.11.2019  19:49:09	6		1			00:02.412	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/community-development/reports/identifying-opportunity-occupations-in-the-nations-largest-metropolitan-economies/0915-identifying-opportunity-occupations-data.xlsx	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	211567	Data Appendix	21.11.2019  19:48:49	6		1			00:03.025	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/consumer-finance/mortgage-markets/examining-resolution-of-mortgage-forbearances-and-delinquencies-february-2022	200	ok	text/html		Facebook		6	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fmortgage-markets%2Fexamining-resolution-of-mortgage-forbearances-and-delinquencies-february-2022&text=Examining Resolution of Mortgage Forbearances and Delinquencies &ndash;&nbsp;February 2022	200	ok	text/plain	225	Twitter		6	1	1	tsa_b		00:00.359	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fmortgage-markets%2Fexamining-resolution-of-mortgage-forbearances-and-delinquencies-february-2022&title=Examining Resolution of Mortgage Forbearances and Delinquencies &ndash;&nbsp;February 2022	200	ok			LinkedIn		6	1	1			00:00.047	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/consumer-finance/reports/22-02_tracking-resolutions-of-mortgage-forbearances-and-delinquencies_v2.pdf	200	ok	application/pdf	403978	Download	22.02.2022  20:38:07	6		1			00:02.947	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fconsumer-finance%252Fconsumer-credit%252Fmissouris-medicaid-contraction-and-consumer-financial-outcomes&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		5		1			00:00.174	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fconsumer-finance%2Fconsumer-credit%2Freducing-strategic-default-in-a-financial-crisis&text=Reducing%20Strategic%20Default%20in%20a%20Financial%20Crisis	200	ok	text/plain	179	redir		5		1	tsa_b		00:00.094	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2F2022-roc-cohort-program&text=2022%20Reinventing%20Our%20Communities%20(ROC)%20Cohort%20Program	200	ok	text/plain	194	redir		5		1	tsa_b		00:00.219	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/content/the-economy/regional-economics/gowest/subsectionbanner-gowest.jpg	200	ok	image/jpeg	243003	Covered wagon on a Western prairie	22.09.2020  10:20:18	4		1			00:03.041	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/the-economy/regional-economics/no-more-californias	200	ok	text/html		Facebook		4	1	1			00:00.063	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fregional-economics%2Fno-more-californias&text=No More Californias	200	ok	text/plain	152	Twitter		4	1	1	tsa_b		00:00.110	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fregional-economics%2Fno-more-californias&title=No More Californias	200	ok			LinkedIn		4	1	1			00:00.758	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/economy/articles/economic-insights/2020/q1/eiq120-go-west.pdf	200	ok	application/pdf	2441618	Download	17.11.2020  19:11:30	4		1			00:01.632	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fsurveys-and-data%2Freal-time-data-research%2Frconndm	200	ok	text/html		redir		6	1	1			00:00.141	utf-8		
https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.philadelphiafed.org%252Fsurveys-and-data%252Frr1_tbill_cpi&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_US&_rdr	200	ok	text/html		redir		7		1			00:00.188	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/content/education/history/paper-money-economy/subsectionbanner-paper-money_economy.jpg?la=en	200	ok	image/jpeg	519087	Aerial view of a pile of one hundred dollar bills	30.06.2020  14:55:50	4		1			00:02.868	utf-8		
https://www.facebook.com/sharer.php?u=https://www.philadelphiafed.org/education/benjamin-franklin-and-the-birth-of-a-paper-money-economy	200	ok	text/html		Facebook		4	1	1			00:00.078	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Feducation%2Fbenjamin-franklin-and-the-birth-of-a-paper-money-economy&text=Benjamin Franklin and the Birth of a Paper Money Economy	200	ok	text/plain	188	Twitter		4	1	1	tsa_b		00:00.141	utf-8		
https://www.linkedin.com/shareArticle?mini=true&source=FRBP&url=https%3A%2F%2Fwww.philadelphiafed.org%2Feducation%2Fbenjamin-franklin-and-the-birth-of-a-paper-money-economy&title=Benjamin Franklin and the Birth of a Paper Money Economy	200	ok			LinkedIn		4	1	1			00:00.125	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/education/publications/benjamin-franklin-and-paper-money-economy.pdf	200	ok	application/pdf	2753597	Download	13.07.2021  17:57:06	4		1			00:01.809	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/images/content/education/covers/benjamin-franklin-and-paper-money-economy.png?h=389&w=300&hash=C589049992779518767C057243E40726	200	ok	image/png	320636	Benjamin Franklin and The Birth of a Paper Money Economy	13.05.2022  20:22:18	4		1			00:02.626	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/institutional/education/lesson-plans/benjamin-franklin.pdf	200	ok	application/pdf	281588	lesson plan	22.01.2020  22:59:15	4		1			00:02.390	utf-8		
https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.philadelphiafed.org%2Fcommunity-development%2Fworkforce-and-economic-development%2F210602-racism-and-the-economy	200	ok	text/html		redir		5	1	1			00:00.063	utf-8		
https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.philadelphiafed.org%2Fthe-economy%2Fmacroeconomics%2Finvestigating-nonneutrality-in-a-state-dependent-pricing-model-with-firm-level-productivity-shocks&text=Investigating%20Nonneutrality%20in%20a%20State-Dependent%20Pricing%20Model%20with%20Firm-Level%20Productivity%20Shocks	200	ok	text/plain	236	redir		5		1	tsa_b		00:00.094	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/xlsx/pconhhqvqd.xlsx?la=en&hash=97860486112C1219A422544712C1DA3F	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	62205	Vintages 2009:Q3 to present	26.05.2023  15:06:09	5		1			00:02.118	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/xlsx/pconhhmvqd.xlsx?la=en&hash=EB1EC42A66FB40F4D305DED4F96E46AA	200	ok	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	161717	Vintages 2009:M8 to present	26.05.2023  15:06:09	5		1			00:01.920	utf-8		
https://www.philadelphiafed.org/-/media/frbp/assets/surveys-and-data/real-time-data/data-files/pconhh/specific_documentation_pconhh.pdf?la=en&hash=C06D57E32E5E05D3A8CF7FC38F7BCD94	200	ok	application/pdf	32496	Specific notes on data collected for price index for household consumption expenditures	01.05.2020  12:34:46	5		1			00:02.643	utf-8		
